Lead Number,prediction_score_1,prediction_score_0,prediction_label
621026,0.7005,0.2995,1
604411,0.7005,0.2995,1
582156,0.7004,0.2996,1
627373,0.7003,0.2997,1
605266,0.7002,0.2998,1
641250,0.7001,0.2999,1
615948,0.7,0.3,1
632862,0.7,0.3,1
634228,0.7,0.3,1
630801,0.6999,0.3001,1
637163,0.6999,0.3001,1
582614,0.6999,0.3001,1
589957,0.6998,0.3002,1
644642,0.6998,0.3002,1
608284,0.6998,0.3002,1
619425,0.6997,0.3003,1
630654,0.6997,0.3003,1
621087,0.6997,0.3003,1
598886,0.6996,0.3004,1
603607,0.6995,0.3005,1
606054,0.6995,0.3005,1
598933,0.6995,0.3005,1
617123,0.6995,0.3005,1
607341,0.6995,0.3005,1
590140,0.6994,0.3006,1
618206,0.6993,0.3007,1
655522,0.6992,0.3008,1
659369,0.6992,0.3008,1
581625,0.6991,0.3009,1
646253,0.699,0.301,1
656880,0.699,0.301,1
651623,0.699,0.301,1
593016,0.699,0.301,1
644985,0.699,0.301,1
645305,0.699,0.301,1
654001,0.699,0.301,1
658309,0.699,0.301,1
655165,0.6988,0.3012,1
598425,0.6988,0.3012,1
655665,0.6987,0.3013,1
659710,0.6987,0.3013,1
629511,0.6987,0.3013,1
621205,0.6987,0.3013,1
652317,0.6986,0.3014,1
628164,0.6986,0.3014,1
594393,0.6986,0.3014,1
615429,0.6986,0.3014,1
623207,0.6986,0.3014,1
615524,0.6985,0.3015,1
612469,0.6985,0.3015,1
645927,0.6984,0.3016,1
595775,0.6983,0.3017,1
594038,0.6982,0.3018,1
640577,0.6982,0.3018,1
652926,0.6982,0.3018,1
582083,0.6981,0.3019,1
592667,0.698,0.302,1
642248,0.6979,0.3021,1
581796,0.6978,0.3022,1
631712,0.6974,0.3026,1
640751,0.6974,0.3026,1
615309,0.6974,0.3026,1
616820,0.6974,0.3026,1
600248,0.6974,0.3026,1
583940,0.6974,0.3026,1
600323,0.6974,0.3026,1
628471,0.6972,0.3028,1
657731,0.6972,0.3028,1
635776,0.6971,0.3029,1
583526,0.6971,0.3029,1
591620,0.6971,0.3029,1
626257,0.6971,0.3029,1
644249,0.697,0.303,1
580422,0.697,0.303,1
623925,0.697,0.303,1
640219,0.697,0.303,1
640135,0.697,0.303,1
611143,0.6969,0.3031,1
614902,0.6969,0.3031,1
631864,0.6969,0.3031,1
636420,0.6968,0.3032,1
628482,0.6968,0.3032,1
658675,0.6968,0.3032,1
639211,0.6968,0.3032,1
640525,0.6966,0.3034,1
590757,0.6966,0.3034,1
599501,0.6966,0.3034,1
594978,0.6966,0.3034,1
651281,0.6965,0.3035,1
653696,0.6965,0.3035,1
653761,0.6964,0.3036,1
581016,0.6964,0.3036,1
648681,0.6963,0.3037,1
643277,0.6963,0.3037,1
596573,0.6963,0.3037,1
589340,0.6963,0.3037,1
583055,0.6962,0.3038,1
658561,0.6962,0.3038,1
660471,0.6962,0.3038,1
631708,0.6962,0.3038,1
644246,0.6961,0.3039,1
646360,0.6961,0.3039,1
616685,0.696,0.304,1
600972,0.696,0.304,1
644524,0.696,0.304,1
652035,0.696,0.304,1
598532,0.696,0.304,1
598810,0.6959,0.3041,1
604073,0.6959,0.3041,1
590521,0.6959,0.3041,1
581351,0.6959,0.3041,1
646522,0.6958,0.3042,1
637662,0.6956,0.3044,1
648999,0.6956,0.3044,1
656948,0.6956,0.3044,1
629964,0.6955,0.3045,1
647930,0.6954,0.3046,1
589402,0.6954,0.3046,1
612954,0.6953,0.3047,1
631642,0.6953,0.3047,1
637010,0.6952,0.3048,1
587940,0.6952,0.3048,1
588070,0.6952,0.3048,1
635473,0.6952,0.3048,1
651661,0.6951,0.3049,1
637771,0.6951,0.3049,1
652227,0.6951,0.3049,1
640127,0.6951,0.3049,1
580713,0.6951,0.3049,1
623408,0.695,0.305,1
636073,0.695,0.305,1
588802,0.6949,0.3051,1
607799,0.6949,0.3051,1
653261,0.6949,0.3051,1
635654,0.6948,0.3052,1
592170,0.6948,0.3052,1
613979,0.6948,0.3052,1
616067,0.6947,0.3053,1
632132,0.6947,0.3053,1
582348,0.6946,0.3054,1
608628,0.6945,0.3055,1
587243,0.6945,0.3055,1
653120,0.6945,0.3055,1
639086,0.6945,0.3055,1
659523,0.6944,0.3056,1
631658,0.6943,0.3057,1
658648,0.6943,0.3057,1
591960,0.6942,0.3058,1
619314,0.6942,0.3058,1
594531,0.6942,0.3058,1
593864,0.6941,0.3059,1
617816,0.6941,0.3059,1
593516,0.6941,0.3059,1
641312,0.6941,0.3059,1
585303,0.6941,0.3059,1
649262,0.6941,0.3059,1
600156,0.694,0.306,1
588048,0.694,0.306,1
609437,0.694,0.306,1
588021,0.694,0.306,1
619569,0.694,0.306,1
598309,0.6939,0.3061,1
628478,0.6938,0.3062,1
593929,0.6938,0.3062,1
615013,0.6938,0.3062,1
587970,0.6937,0.3063,1
636860,0.6937,0.3063,1
588040,0.6937,0.3063,1
588025,0.6937,0.3063,1
588003,0.6937,0.3063,1
588000,0.6937,0.3063,1
596478,0.6936,0.3064,1
646068,0.6936,0.3064,1
583069,0.6936,0.3064,1
618041,0.6936,0.3064,1
598127,0.6936,0.3064,1
627107,0.6936,0.3064,1
582151,0.6936,0.3064,1
597366,0.6935,0.3065,1
598572,0.6934,0.3066,1
603647,0.6934,0.3066,1
643247,0.6933,0.3067,1
613818,0.6932,0.3068,1
588143,0.6932,0.3068,1
613668,0.6932,0.3068,1
614791,0.6932,0.3068,1
642222,0.6932,0.3068,1
588618,0.693,0.307,1
641495,0.693,0.307,1
643871,0.693,0.307,1
643838,0.6929,0.3071,1
580485,0.6929,0.3071,1
589807,0.6929,0.3071,1
590914,0.6929,0.3071,1
601680,0.6929,0.3071,1
590469,0.6928,0.3072,1
650165,0.6927,0.3073,1
588238,0.6927,0.3073,1
592087,0.6927,0.3073,1
602759,0.6926,0.3074,1
643443,0.6926,0.3074,1
643386,0.6926,0.3074,1
617520,0.6926,0.3074,1
649398,0.6926,0.3074,1
617554,0.6925,0.3075,1
624122,0.6925,0.3075,1
646491,0.6925,0.3075,1
600612,0.6925,0.3075,1
620157,0.6925,0.3075,1
643051,0.6925,0.3075,1
598821,0.6925,0.3075,1
602753,0.6925,0.3075,1
590623,0.6924,0.3076,1
589116,0.6924,0.3076,1
639120,0.6923,0.3077,1
627146,0.6922,0.3078,1
641602,0.6922,0.3078,1
645810,0.6921,0.3079,1
598175,0.6921,0.3079,1
590107,0.692,0.308,1
638764,0.692,0.308,1
611801,0.6919,0.3081,1
627307,0.6918,0.3082,1
604134,0.6917,0.3083,1
655175,0.6917,0.3083,1
639603,0.6917,0.3083,1
646772,0.6917,0.3083,1
607115,0.6916,0.3084,1
634466,0.6916,0.3084,1
582872,0.6915,0.3085,1
639866,0.6915,0.3085,1
588005,0.6914,0.3086,1
658634,0.6914,0.3086,1
580198,0.6914,0.3086,1
587887,0.6914,0.3086,1
657586,0.6914,0.3086,1
653943,0.6914,0.3086,1
640156,0.6914,0.3086,1
588011,0.6914,0.3086,1
644000,0.6914,0.3086,1
636452,0.6913,0.3087,1
628689,0.6913,0.3087,1
619437,0.6912,0.3088,1
617346,0.6912,0.3088,1
621241,0.6912,0.3088,1
617313,0.6912,0.3088,1
617272,0.6912,0.3088,1
654170,0.6911,0.3089,1
637172,0.691,0.309,1
588029,0.6908,0.3092,1
591908,0.6908,0.3092,1
609897,0.6908,0.3092,1
648638,0.6907,0.3093,1
603713,0.6907,0.3093,1
633484,0.6907,0.3093,1
582094,0.6907,0.3093,1
619151,0.6906,0.3094,1
606698,0.6906,0.3094,1
611478,0.6906,0.3094,1
584774,0.6906,0.3094,1
583404,0.6906,0.3094,1
587808,0.6903,0.3097,1
657644,0.6903,0.3097,1
613326,0.6902,0.3098,1
594218,0.6902,0.3098,1
617991,0.6902,0.3098,1
614200,0.6902,0.3098,1
607101,0.6901,0.3099,1
645596,0.6901,0.3099,1
620185,0.6901,0.3099,1
611347,0.69,0.31,1
589594,0.6899,0.3101,1
591793,0.6899,0.3101,1
580863,0.6899,0.3101,1
638526,0.6898,0.3102,1
603637,0.6898,0.3102,1
588271,0.6897,0.3103,1
639504,0.6897,0.3103,1
598055,0.6897,0.3103,1
623455,0.6895,0.3105,1
618248,0.6894,0.3106,1
633778,0.6893,0.3107,1
593985,0.6893,0.3107,1
582755,0.6893,0.3107,1
640108,0.6893,0.3107,1
630428,0.6892,0.3108,1
582798,0.689,0.311,1
646412,0.6889,0.3111,1
611863,0.6888,0.3112,1
590900,0.6887,0.3113,1
635810,0.6887,0.3113,1
581644,0.6887,0.3113,1
647423,0.6886,0.3114,1
590716,0.6885,0.3115,1
645636,0.6884,0.3116,1
584481,0.6884,0.3116,1
592438,0.6884,0.3116,1
637829,0.6884,0.3116,1
634320,0.6883,0.3117,1
642990,0.6883,0.3117,1
610615,0.6882,0.3118,1
635552,0.6882,0.3118,1
605240,0.6882,0.3118,1
647711,0.6882,0.3118,1
645172,0.6881,0.3119,1
634776,0.6881,0.3119,1
581561,0.688,0.312,1
627775,0.688,0.312,1
660673,0.6879,0.3121,1
640957,0.6879,0.3121,1
634029,0.6879,0.3121,1
587880,0.6879,0.3121,1
631333,0.6879,0.3121,1
586175,0.6878,0.3122,1
597904,0.6878,0.3122,1
591612,0.6876,0.3124,1
632936,0.6876,0.3124,1
646453,0.6876,0.3124,1
586222,0.6876,0.3124,1
619291,0.6874,0.3126,1
582244,0.6873,0.3127,1
587883,0.6871,0.3129,1
642798,0.6871,0.3129,1
637766,0.6871,0.3129,1
601707,0.687,0.313,1
639868,0.6869,0.3131,1
636806,0.6869,0.3131,1
596035,0.6869,0.3131,1
651100,0.6868,0.3132,1
615461,0.6868,0.3132,1
579992,0.6867,0.3133,1
656685,0.6867,0.3133,1
606526,0.6866,0.3134,1
636209,0.6865,0.3135,1
580939,0.6863,0.3137,1
615740,0.6861,0.3139,1
603680,0.6861,0.3139,1
590944,0.686,0.314,1
588873,0.686,0.314,1
654187,0.686,0.314,1
602557,0.686,0.314,1
581253,0.686,0.314,1
637379,0.6859,0.3141,1
641008,0.6859,0.3141,1
635850,0.6859,0.3141,1
660410,0.6859,0.3141,1
588007,0.6858,0.3142,1
654326,0.6858,0.3142,1
660562,0.6858,0.3142,1
605006,0.6857,0.3143,1
586542,0.6857,0.3143,1
588006,0.6856,0.3144,1
601912,0.6856,0.3144,1
648526,0.6856,0.3144,1
617028,0.6855,0.3145,1
582437,0.6855,0.3145,1
579533,0.6855,0.3145,1
610976,0.6853,0.3147,1
583580,0.6852,0.3148,1
607282,0.6848,0.3152,1
588051,0.6847,0.3153,1
634782,0.6847,0.3153,1
642933,0.6847,0.3153,1
635761,0.6847,0.3153,1
598319,0.6846,0.3154,1
637986,0.6844,0.3156,1
636562,0.6843,0.3157,1
650278,0.6843,0.3157,1
598314,0.6842,0.3158,1
602392,0.684,0.316,1
623167,0.6839,0.3161,1
627744,0.6839,0.3161,1
579906,0.6838,0.3162,1
582107,0.6838,0.3162,1
651934,0.6837,0.3163,1
594803,0.6837,0.3163,1
642146,0.6837,0.3163,1
609475,0.6836,0.3164,1
615069,0.6836,0.3164,1
622280,0.6836,0.3164,1
583761,0.6835,0.3165,1
587890,0.6835,0.3165,1
646199,0.6834,0.3166,1
641829,0.6831,0.3169,1
626775,0.683,0.317,1
580670,0.6829,0.3171,1
601959,0.6826,0.3174,1
588064,0.6825,0.3175,1
651926,0.6825,0.3175,1
635823,0.6824,0.3176,1
640348,0.6824,0.3176,1
593095,0.6824,0.3176,1
639518,0.6824,0.3176,1
592598,0.6824,0.3176,1
645352,0.6824,0.3176,1
589006,0.6823,0.3177,1
587484,0.6822,0.3178,1
581058,0.6822,0.3178,1
632382,0.6822,0.3178,1
579728,0.6822,0.3178,1
581303,0.6822,0.3178,1
654246,0.6822,0.3178,1
629556,0.6822,0.3178,1
634632,0.6822,0.3178,1
645640,0.6818,0.3182,1
588035,0.6818,0.3182,1
648670,0.6817,0.3183,1
638993,0.6816,0.3184,1
594160,0.6815,0.3185,1
644247,0.6811,0.3189,1
582983,0.6809,0.3191,1
623138,0.6807,0.3193,1
588076,0.6807,0.3193,1
587944,0.6805,0.3195,1
619487,0.6805,0.3195,1
637360,0.6805,0.3195,1
594251,0.6805,0.3195,1
651799,0.6804,0.3196,1
589672,0.6803,0.3197,1
645773,0.6802,0.3198,1
624762,0.6799,0.3201,1
583002,0.6798,0.3202,1
591226,0.6798,0.3202,1
598914,0.6797,0.3203,1
637929,0.6793,0.3207,1
587905,0.6793,0.3207,1
640191,0.6793,0.3207,1
651541,0.679,0.321,1
613070,0.6789,0.3211,1
629645,0.6785,0.3215,1
606404,0.6782,0.3218,1
647851,0.6782,0.3218,1
639373,0.6782,0.3218,1
586443,0.6781,0.3219,1
619246,0.6779,0.3221,1
631647,0.6778,0.3222,1
635314,0.6778,0.3222,1
660727,0.6777,0.3223,1
586757,0.6774,0.3226,1
588009,0.6773,0.3227,1
641959,0.6771,0.3229,1
588088,0.6769,0.3231,1
627113,0.6768,0.3232,1
629657,0.6768,0.3232,1
627354,0.6766,0.3234,1
606893,0.6766,0.3234,1
614475,0.6766,0.3234,1
614482,0.6766,0.3234,1
593891,0.6765,0.3235,1
629053,0.6765,0.3235,1
623161,0.6764,0.3236,1
608107,0.6763,0.3237,1
612266,0.6763,0.3237,1
596412,0.6762,0.3238,1
600019,0.6759,0.3241,1
655541,0.6758,0.3242,1
605283,0.6758,0.3242,1
655406,0.6758,0.3242,1
643151,0.6758,0.3242,1
630170,0.6755,0.3245,1
599573,0.6754,0.3246,1
648191,0.6753,0.3247,1
643292,0.6753,0.3247,1
609847,0.6753,0.3247,1
629507,0.6751,0.3249,1
596669,0.6751,0.3249,1
626216,0.675,0.325,1
588170,0.675,0.325,1
580841,0.675,0.325,1
601960,0.675,0.325,1
611386,0.6747,0.3253,1
590608,0.6746,0.3254,1
590805,0.6745,0.3255,1
643891,0.6745,0.3255,1
639564,0.6745,0.3255,1
595902,0.6745,0.3255,1
634298,0.6745,0.3255,1
639547,0.6745,0.3255,1
632942,0.6745,0.3255,1
647701,0.6745,0.3255,1
635822,0.6745,0.3255,1
638149,0.6745,0.3255,1
634271,0.6745,0.3255,1
635947,0.6745,0.3255,1
586254,0.6745,0.3255,1
637345,0.6745,0.3255,1
643461,0.6745,0.3255,1
640572,0.6745,0.3255,1
629222,0.6745,0.3255,1
642069,0.6745,0.3255,1
604111,0.6743,0.3257,1
586016,0.6743,0.3257,1
592505,0.6743,0.3257,1
585790,0.6743,0.3257,1
639530,0.6742,0.3258,1
592518,0.6742,0.3258,1
589546,0.6742,0.3258,1
643106,0.6742,0.3258,1
591933,0.6742,0.3258,1
641106,0.6742,0.3258,1
590686,0.6742,0.3258,1
639509,0.6742,0.3258,1
588185,0.6742,0.3258,1
641129,0.6742,0.3258,1
591549,0.6742,0.3258,1
589238,0.6742,0.3258,1
586393,0.6742,0.3258,1
637409,0.6742,0.3258,1
646456,0.6742,0.3258,1
614007,0.6742,0.3258,1
651807,0.6741,0.3259,1
617610,0.6741,0.3259,1
610091,0.6741,0.3259,1
587404,0.6739,0.3261,1
630775,0.6739,0.3261,1
634664,0.6739,0.3261,1
602590,0.6738,0.3262,1
636404,0.6738,0.3262,1
632323,0.6737,0.3263,1
582448,0.6737,0.3263,1
581407,0.6737,0.3263,1
635710,0.6736,0.3264,1
616521,0.6736,0.3264,1
659038,0.6736,0.3264,1
617400,0.6735,0.3265,1
613938,0.6734,0.3266,1
614996,0.6733,0.3267,1
626986,0.6732,0.3268,1
589846,0.6732,0.3268,1
637927,0.6729,0.3271,1
633140,0.6728,0.3272,1
613533,0.6728,0.3272,1
624343,0.6728,0.3272,1
600013,0.6728,0.3272,1
641093,0.6728,0.3272,1
580232,0.6728,0.3272,1
658571,0.6726,0.3274,1
655061,0.6725,0.3275,1
598617,0.6725,0.3275,1
625316,0.6725,0.3275,1
580373,0.6725,0.3275,1
641576,0.6725,0.3275,1
617761,0.6724,0.3276,1
592785,0.6724,0.3276,1
592012,0.6723,0.3277,1
593211,0.6723,0.3277,1
592314,0.6723,0.3277,1
655352,0.6722,0.3278,1
648284,0.6722,0.3278,1
621327,0.6721,0.3279,1
598210,0.672,0.328,1
603673,0.672,0.328,1
640071,0.6719,0.3281,1
604199,0.6719,0.3281,1
656644,0.6719,0.3281,1
592408,0.6719,0.3281,1
626945,0.6719,0.3281,1
649212,0.6718,0.3282,1
647990,0.6717,0.3283,1
639376,0.6716,0.3284,1
598675,0.6716,0.3284,1
604730,0.6716,0.3284,1
636515,0.6715,0.3285,1
581125,0.6714,0.3286,1
611029,0.6712,0.3288,1
630661,0.6712,0.3288,1
589157,0.6711,0.3289,1
627528,0.6711,0.3289,1
652948,0.6709,0.3291,1
638321,0.6709,0.3291,1
582133,0.6708,0.3292,1
632940,0.6708,0.3292,1
608290,0.6708,0.3292,1
580465,0.6708,0.3292,1
641946,0.6707,0.3293,1
585799,0.6707,0.3293,1
637980,0.6705,0.3295,1
611640,0.6705,0.3295,1
602307,0.6704,0.3296,1
605698,0.6704,0.3296,1
647404,0.6704,0.3296,1
641037,0.6703,0.3297,1
633027,0.6702,0.3298,1
590263,0.6701,0.3299,1
633105,0.6698,0.3302,1
584098,0.6698,0.3302,1
592354,0.6698,0.3302,1
639408,0.6697,0.3303,1
632786,0.6696,0.3304,1
613660,0.6696,0.3304,1
643053,0.6695,0.3305,1
583981,0.6694,0.3306,1
640459,0.6694,0.3306,1
625894,0.6694,0.3306,1
643496,0.6693,0.3307,1
640652,0.6693,0.3307,1
641817,0.6693,0.3307,1
604698,0.6692,0.3308,1
601884,0.6692,0.3308,1
592405,0.6692,0.3308,1
631889,0.6691,0.3309,1
621078,0.6691,0.3309,1
615813,0.669,0.331,1
605156,0.669,0.331,1
594037,0.669,0.331,1
582047,0.6689,0.3311,1
655349,0.6689,0.3311,1
629651,0.6689,0.3311,1
594796,0.6689,0.3311,1
603997,0.6689,0.3311,1
606643,0.6688,0.3312,1
650338,0.6688,0.3312,1
582991,0.6687,0.3313,1
640717,0.6687,0.3313,1
642531,0.6687,0.3313,1
610145,0.6687,0.3313,1
591797,0.6687,0.3313,1
659727,0.6685,0.3315,1
655520,0.6685,0.3315,1
636679,0.6684,0.3316,1
636659,0.6683,0.3317,1
588844,0.6683,0.3317,1
645370,0.6682,0.3318,1
583104,0.6681,0.3319,1
600517,0.668,0.332,1
635575,0.668,0.332,1
635018,0.6676,0.3324,1
582154,0.6676,0.3324,1
653650,0.6676,0.3324,1
629884,0.6676,0.3324,1
649039,0.6675,0.3325,1
588689,0.6675,0.3325,1
590596,0.6675,0.3325,1
588024,0.6675,0.3325,1
631318,0.6675,0.3325,1
592353,0.6675,0.3325,1
646302,0.6675,0.3325,1
598316,0.6673,0.3327,1
589123,0.6673,0.3327,1
598377,0.6672,0.3328,1
600018,0.6672,0.3328,1
593789,0.6671,0.3329,1
581455,0.6669,0.3331,1
603156,0.6668,0.3332,1
585427,0.6668,0.3332,1
614259,0.6668,0.3332,1
603669,0.6667,0.3333,1
651020,0.6665,0.3335,1
643998,0.6665,0.3335,1
627247,0.6665,0.3335,1
579889,0.6665,0.3335,1
621386,0.6664,0.3336,1
646388,0.6664,0.3336,1
606618,0.6663,0.3337,1
609620,0.6662,0.3338,1
611186,0.6662,0.3338,1
654189,0.6661,0.3339,1
643276,0.6661,0.3339,1
588144,0.666,0.334,1
632196,0.6659,0.3341,1
629746,0.6659,0.3341,1
598792,0.6659,0.3341,1
630728,0.6658,0.3342,1
591675,0.6658,0.3342,1
580405,0.6658,0.3342,1
603074,0.6657,0.3343,1
613193,0.6656,0.3344,1
605432,0.6656,0.3344,1
643546,0.6655,0.3345,1
612231,0.6655,0.3345,1
583743,0.6653,0.3347,1
584202,0.6653,0.3347,1
649677,0.6652,0.3348,1
593916,0.6651,0.3349,1
579622,0.6651,0.3349,1
638390,0.665,0.335,1
604717,0.665,0.335,1
611948,0.6649,0.3351,1
579712,0.6649,0.3351,1
594789,0.6649,0.3351,1
592736,0.6649,0.3351,1
637854,0.6648,0.3352,1
659364,0.6648,0.3352,1
649186,0.6648,0.3352,1
608163,0.6648,0.3352,1
639056,0.6647,0.3353,1
586308,0.6647,0.3353,1
631526,0.6646,0.3354,1
633775,0.6646,0.3354,1
629602,0.6646,0.3354,1
585392,0.6645,0.3355,1
632896,0.6645,0.3355,1
604840,0.6644,0.3356,1
605211,0.6644,0.3356,1
627305,0.6644,0.3356,1
594031,0.6644,0.3356,1
626961,0.6644,0.3356,1
629735,0.6644,0.3356,1
613194,0.6644,0.3356,1
597393,0.6644,0.3356,1
580662,0.6644,0.3356,1
621560,0.6644,0.3356,1
595690,0.6644,0.3356,1
634060,0.6644,0.3356,1
650579,0.6643,0.3357,1
603943,0.6643,0.3357,1
584422,0.6643,0.3357,1
634844,0.6642,0.3358,1
602403,0.6642,0.3358,1
608412,0.6642,0.3358,1
585697,0.6642,0.3358,1
594496,0.6641,0.3359,1
622285,0.664,0.336,1
660236,0.6639,0.3361,1
597284,0.6639,0.3361,1
645785,0.6638,0.3362,1
640630,0.6637,0.3363,1
595681,0.6637,0.3363,1
582579,0.6637,0.3363,1
596446,0.6637,0.3363,1
626413,0.6636,0.3364,1
605469,0.6636,0.3364,1
590845,0.6636,0.3364,1
591786,0.6635,0.3365,1
593992,0.6635,0.3365,1
584278,0.6635,0.3365,1
628048,0.6635,0.3365,1
652681,0.6635,0.3365,1
614705,0.6634,0.3366,1
656594,0.6634,0.3366,1
586343,0.6633,0.3367,1
590549,0.6633,0.3367,1
630875,0.6632,0.3368,1
613965,0.6632,0.3368,1
632439,0.6632,0.3368,1
597178,0.6631,0.3369,1
586758,0.6631,0.3369,1
603139,0.6631,0.3369,1
643281,0.663,0.337,1
594456,0.663,0.337,1
639296,0.663,0.337,1
631993,0.6629,0.3371,1
594083,0.6629,0.3371,1
629468,0.6629,0.3371,1
601514,0.6628,0.3372,1
589083,0.6628,0.3372,1
632608,0.6627,0.3373,1
599270,0.6627,0.3373,1
614846,0.6627,0.3373,1
580688,0.6626,0.3374,1
616130,0.6625,0.3375,1
625888,0.6625,0.3375,1
580575,0.6625,0.3375,1
591848,0.6625,0.3375,1
639297,0.6624,0.3376,1
590668,0.6622,0.3378,1
616232,0.6621,0.3379,1
582199,0.6621,0.3379,1
613852,0.6621,0.3379,1
629242,0.662,0.338,1
654051,0.662,0.338,1
624727,0.6619,0.3381,1
600661,0.6619,0.3381,1
632155,0.6618,0.3382,1
620429,0.6618,0.3382,1
634847,0.6618,0.3382,1
629357,0.6617,0.3383,1
633912,0.6617,0.3383,1
599326,0.6616,0.3384,1
617258,0.6616,0.3384,1
595237,0.6613,0.3387,1
645483,0.6613,0.3387,1
585742,0.6612,0.3388,1
601394,0.6612,0.3388,1
627135,0.6612,0.3388,1
588806,0.6612,0.3388,1
619857,0.6612,0.3388,1
639342,0.661,0.339,1
642307,0.661,0.339,1
591418,0.661,0.339,1
642202,0.661,0.339,1
627296,0.661,0.339,1
584822,0.661,0.339,1
639311,0.661,0.339,1
615125,0.661,0.339,1
642801,0.661,0.339,1
643795,0.6609,0.3391,1
588995,0.6609,0.3391,1
586323,0.6609,0.3391,1
628642,0.6608,0.3392,1
581862,0.6608,0.3392,1
600139,0.6608,0.3392,1
648813,0.6607,0.3393,1
650311,0.6607,0.3393,1
639282,0.6607,0.3393,1
582307,0.6607,0.3393,1
631439,0.6607,0.3393,1
588124,0.6606,0.3394,1
634728,0.6605,0.3395,1
640799,0.6604,0.3396,1
589266,0.6603,0.3397,1
593504,0.6601,0.3399,1
579808,0.6601,0.3399,1
582313,0.6601,0.3399,1
606410,0.6599,0.3401,1
613545,0.6599,0.3401,1
599666,0.6597,0.3403,1
609021,0.6596,0.3404,1
634875,0.6596,0.3404,1
632433,0.6596,0.3404,1
608022,0.6596,0.3404,1
622822,0.6595,0.3405,1
652549,0.6594,0.3406,1
583564,0.6594,0.3406,1
599643,0.6591,0.3409,1
634627,0.659,0.341,1
579833,0.659,0.341,1
643946,0.6589,0.3411,1
594769,0.6589,0.3411,1
640391,0.6587,0.3413,1
631122,0.6587,0.3413,1
587247,0.6585,0.3415,1
587903,0.6585,0.3415,1
625985,0.6583,0.3417,1
638121,0.6583,0.3417,1
583811,0.658,0.342,1
628949,0.658,0.342,1
581970,0.6578,0.3422,1
606986,0.6578,0.3422,1
598020,0.6575,0.3425,1
584241,0.6575,0.3425,1
592424,0.6575,0.3425,1
609902,0.6574,0.3426,1
598323,0.6574,0.3426,1
654576,0.6573,0.3427,1
642145,0.6572,0.3428,1
598748,0.657,0.343,1
627214,0.657,0.343,1
633335,0.657,0.343,1
592959,0.6568,0.3432,1
581051,0.6567,0.3433,1
631819,0.6566,0.3434,1
590711,0.6566,0.3434,1
592628,0.6565,0.3435,1
636208,0.6564,0.3436,1
622534,0.6563,0.3437,1
640073,0.6562,0.3438,1
588877,0.6561,0.3439,1
624042,0.6559,0.3441,1
600768,0.6559,0.3441,1
618650,0.6558,0.3442,1
580126,0.6558,0.3442,1
645294,0.6558,0.3442,1
593374,0.6558,0.3442,1
645887,0.6557,0.3443,1
629378,0.6553,0.3447,1
600258,0.6553,0.3447,1
604499,0.6552,0.3448,1
641017,0.655,0.345,1
638014,0.655,0.345,1
631411,0.655,0.345,1
641311,0.655,0.345,1
581797,0.655,0.345,1
635449,0.6548,0.3452,1
653580,0.6547,0.3453,1
602627,0.6547,0.3453,1
639710,0.6547,0.3453,1
626738,0.6545,0.3455,1
601038,0.6545,0.3455,1
604185,0.6545,0.3455,1
621126,0.6545,0.3455,1
626497,0.6545,0.3455,1
626872,0.6545,0.3455,1
596785,0.6545,0.3455,1
601052,0.6545,0.3455,1
603938,0.6545,0.3455,1
621337,0.6545,0.3455,1
604170,0.6545,0.3455,1
633166,0.6545,0.3455,1
629610,0.6545,0.3455,1
622097,0.6545,0.3455,1
611150,0.6545,0.3455,1
595243,0.6545,0.3455,1
616349,0.6545,0.3455,1
627284,0.6545,0.3455,1
620260,0.6545,0.3455,1
620474,0.6545,0.3455,1
608842,0.6545,0.3455,1
623484,0.6545,0.3455,1
632017,0.6545,0.3455,1
597252,0.6545,0.3455,1
628220,0.6545,0.3455,1
601815,0.6545,0.3455,1
597298,0.6545,0.3455,1
633862,0.6545,0.3455,1
604114,0.6545,0.3455,1
627505,0.6545,0.3455,1
630437,0.6545,0.3455,1
611316,0.6545,0.3455,1
598002,0.6545,0.3455,1
629520,0.6545,0.3455,1
614082,0.6545,0.3455,1
603315,0.6545,0.3455,1
631489,0.6545,0.3455,1
589355,0.6545,0.3455,1
611380,0.6545,0.3455,1
645057,0.6544,0.3456,1
587986,0.6542,0.3458,1
637909,0.6541,0.3459,1
644065,0.6541,0.3459,1
631431,0.654,0.346,1
588677,0.6539,0.3461,1
589735,0.6539,0.3461,1
584310,0.6535,0.3465,1
592407,0.6534,0.3466,1
639020,0.6534,0.3466,1
584366,0.6533,0.3467,1
591261,0.6532,0.3468,1
608492,0.6532,0.3468,1
607690,0.6532,0.3468,1
639134,0.6531,0.3469,1
617712,0.6531,0.3469,1
648834,0.6531,0.3469,1
643899,0.6531,0.3469,1
645668,0.6529,0.3471,1
655111,0.6529,0.3471,1
657660,0.6529,0.3471,1
589398,0.6529,0.3471,1
589462,0.6529,0.3471,1
591071,0.6527,0.3473,1
622145,0.6521,0.3479,1
582240,0.6521,0.3479,1
637336,0.6519,0.3481,1
641626,0.6517,0.3483,1
595881,0.6517,0.3483,1
599932,0.6515,0.3485,1
638184,0.6515,0.3485,1
639133,0.6513,0.3487,1
627972,0.6512,0.3488,1
582790,0.6512,0.3488,1
583745,0.651,0.349,1
660321,0.651,0.349,1
591148,0.6509,0.3491,1
